student_id,CCH_PRE_Q1,CCH_PRE_Q2,CCH_PRE_Q3,CCH_PRE_Q4,CCH_PRE_Q5,CCH_PRE_Q6,CCH_PRE_Q7,CCH_PRE_Q8,CCH_PRE_Q9,CCH_PRE_Q10,CCH_PRE_Q11,CCA_PRE_Q1,CCA_PRE_Q2,CCA_PRE_Q3,CCA_PRE_Q4,CCA_PRE_Q5,CCA_PRE_Q6,CCA_PRE_Q7,CCA_PRE_Q8,CCA_PRE_Q9,CCA_PRE_Q10,CCA_PRE_Q11,CCA_PRE_Q12,CCA_PRE_Q13,BI_PRE_Q1,BI_PRE_Q2,BI_PRE_Q3,BI_PRE_Q4,BI_PRE_Q5,BI_PRE_Q6,BI_PRE_Q7,BI_PRE_Q8,Hope_PRE_slider,Agency_PRE_slider,CCH_POST_Q1,CCH_POST_Q2,CCH_POST_Q3,CCH_POST_Q4,CCH_POST_Q5,CCH_POST_Q6,CCH_POST_Q7,CCH_POST_Q8,CCH_POST_Q9,CCH_POST_Q10,CCH_POST_Q11,CCA_POST_Q1,CCA_POST_Q2,CCA_POST_Q3,CCA_POST_Q4,CCA_POST_Q5,CCA_POST_Q6,CCA_POST_Q7,CCA_POST_Q8,CCA_POST_Q9,CCA_POST_Q10,CCA_POST_Q11,CCA_POST_Q12,CCA_POST_Q13,BI_POST_Q1,BI_POST_Q2,BI_POST_Q3,BI_POST_Q4,BI_POST_Q5,BI_POST_Q6,BI_POST_Q7,BI_POST_Q8,Hope_POST_slider,Agency_POST_slider
931,3.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,7.0,7.0,6.0,4.0,3.0,1.0,3.0,5.0,4.0,1.0,5.0,4.0,1.0,3.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,7.0,7.0,6.0,4.0,3.0,1.0,3.0,5.0,4.0,1.0,5.0,4.0,1.0,3.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0
938,3.0,2.0,1.0,2.0,1.0,2.0,3.0,6.0,5.0,6.0,5.0,4.0,4.0,1.0,3.0,4.0,4.0,1.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,6.0,5.0,6.0,5.0,4.0,4.0,1.0,3.0,4.0,4.0,1.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0
945,5.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,5.0,4.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,30.0,20.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,5.0,4.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,30.0,20.0
946,5.0,5.0,4.0,6.0,3.0,6.0,4.0,4.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,20.0,5.0,5.0,4.0,6.0,3.0,6.0,4.0,4.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,20.0
948,4.0,3.0,2.0,5.0,2.0,3.0,4.0,6.0,5.0,6.0,5.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,5.0,4.0,3.0,2.0,5.0,2.0,3.0,4.0,6.0,5.0,6.0,5.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,5.0
949,5.0,4.0,4.0,5.0,2.0,3.0,3.0,6.0,5.0,5.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,5.0,5.0,4.0,4.0,5.0,2.0,3.0,3.0,6.0,5.0,5.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,5.0
952,5.0,4.0,4.0,6.0,2.0,3.0,3.0,6.0,5.0,5.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,10.0,5.0,4.0,4.0,6.0,2.0,3.0,3.0,6.0,5.0,5.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,10.0
953,3.0,2.0,1.0,1.0,2.0,2.0,1.0,6.0,7.0,7.0,6.0,3.0,4.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,6.0,7.0,7.0,6.0,3.0,4.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0
954,3.0,2.0,1.0,2.0,1.0,2.0,1.0,6.0,6.0,7.0,6.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,4.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,6.0,6.0,7.0,6.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,4.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0
961,3.0,2.0,2.0,2.0,3.0,2.0,3.0,6.0,5.0,6.0,5.0,4.0,3.0,1.0,1.0,4.0,3.0,1.0,3.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,6.0,5.0,6.0,5.0,4.0,3.0,1.0,1.0,4.0,3.0,1.0,3.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0
962,3.0,2.0,1.0,2.0,1.0,3.0,2.0,6.0,6.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,6.0,6.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0
963,4.0,3.0,2.0,2.0,3.0,3.0,3.0,6.0,6.0,5.0,5.0,4.0,3.0,2.0,2.0,4.0,2.0,1.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,15.0,20.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,6.0,6.0,5.0,5.0,4.0,3.0,2.0,2.0,4.0,2.0,1.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,15.0,20.0
967,5.0,6.0,5.0,6.0,4.0,5.0,4.0,5.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,20.0,5.0,6.0,5.0,6.0,4.0,5.0,4.0,5.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,20.0
972,4.0,3.0,2.0,2.0,3.0,4.0,3.0,6.0,5.0,6.0,5.0,3.0,3.0,1.0,2.0,4.0,3.0,1.0,3.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,10.0,5.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,6.0,5.0,6.0,5.0,3.0,3.0,1.0,2.0,4.0,3.0,1.0,3.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,10.0,5.0
973,3.0,2.0,1.0,2.0,2.0,3.0,3.0,6.0,5.0,7.0,6.0,3.0,3.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,6.0,5.0,7.0,6.0,3.0,3.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0
975,4.0,3.0,2.0,2.0,1.0,3.0,2.0,6.0,5.0,7.0,6.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,4.0,4.0,2.0,2.0,1.0,3.0,2.0,6.0,5.0,7.0,6.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0
978,6.0,6.0,6.0,7.0,5.0,6.0,6.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,65.0,50.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,65.0,50.0
979,5.0,4.0,3.0,2.0,2.0,3.0,4.0,6.0,5.0,6.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,5.0,5.0,4.0,3.0,2.0,2.0,3.0,4.0,6.0,5.0,6.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,5.0
980,4.0,3.0,2.0,5.0,2.0,3.0,4.0,6.0,5.0,6.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,4.0,3.0,2.0,5.0,2.0,3.0,4.0,6.0,5.0,6.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0
983,5.0,6.0,4.0,6.0,3.0,4.0,5.0,6.0,3.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,30.0,20.0,5.0,6.0,4.0,6.0,3.0,5.0,5.0,5.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,35.0,25.0
987,5.0,4.0,5.0,6.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,10.0,5.0,4.0,5.0,6.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,10.0
989,4.0,3.0,2.0,3.0,2.0,3.0,4.0,6.0,5.0,5.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,6.0,5.0,5.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0
990,4.0,2.0,2.0,3.0,2.0,3.0,3.0,6.0,6.0,7.0,6.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,6.0,6.0,7.0,6.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0
993,5.0,4.0,4.0,5.0,3.0,4.0,5.0,6.0,5.0,6.0,5.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,30.0,20.0,5.0,4.0,4.0,5.0,3.0,4.0,6.0,6.0,5.0,6.0,5.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,30.0,20.0
997,4.0,3.0,2.0,2.0,2.0,1.0,1.0,6.0,6.0,7.0,7.0,3.0,4.0,1.0,4.0,5.0,4.0,1.0,5.0,3.0,2.0,4.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,6.0,6.0,7.0,7.0,3.0,4.0,1.0,4.0,5.0,4.0,1.0,5.0,3.0,2.0,4.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0
998,4.0,3.0,2.0,3.0,2.0,3.0,2.0,6.0,5.0,6.0,5.0,4.0,3.0,1.0,1.0,3.0,3.0,1.0,4.0,3.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,6.0,5.0,6.0,5.0,4.0,3.0,1.0,1.0,3.0,3.0,1.0,4.0,3.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0
